Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
1999-04-20,4.84375,4.84375,4.84375,4.84375
1999-04-21,4.81031,4.81031,4.81031,4.81031
1999-04-22,4.81656,4.81656,4.81656,4.81656
1999-04-23,4.81531,4.81531,4.81531,4.81531
1999-04-26,4.81875,4.81875,4.81875,4.81875
1999-04-27,4.8225,4.8225,4.8225,4.8225
1999-04-28,4.865,4.865,4.865,4.865
1999-04-29,4.87125,4.87125,4.87125,4.87125
1999-04-30,4.88063,4.88063,4.88063,4.88063
1999-05-04,4.875,4.875,4.875,4.875
1999-05-05,4.865,4.865,4.865,4.865
1999-05-06,4.85,4.85,4.85,4.85
1999-05-07,4.84875,4.84875,4.84875,4.84875
1999-05-10,4.8525,4.8525,4.8525,4.8525
1999-05-11,4.85375,4.85375,4.85375,4.85375
1999-05-12,4.85938,4.85938,4.85938,4.85938
1999-05-13,4.86938,4.86938,4.86938,4.86938
1999-05-14,4.865,4.865,4.865,4.865
1999-05-17,4.8875,4.8875,4.8875,4.8875
1999-05-18,4.88438,4.88438,4.88438,4.88438
1999-05-19,4.87438,4.87438,4.87438,4.87438
1999-05-20,4.87688,4.87688,4.87688,4.87688
1999-05-21,4.87188,4.87188,4.87188,4.87188
1999-05-24,4.87125,4.87125,4.87125,4.87125
1999-05-25,4.875,4.875,4.875,4.875
1999-05-26,4.93,4.93,4.93,4.93
1999-05-27,4.925,4.925,4.925,4.925
1999-05-28,4.93,4.93,4.93,4.93
1999-06-01,4.90875,4.90875,4.90875,4.90875
1999-06-02,4.89125,4.89125,4.89125,4.89125
1999-06-03,4.87063,4.87063,4.87063,4.87063
1999-06-04,4.865,4.865,4.865,4.865
1999-06-07,4.8725,4.8725,4.8725,4.8725
1999-06-08,4.875,4.875,4.875,4.875
1999-06-09,4.8725,4.8725,4.8725,4.8725
1999-06-10,4.87688,4.87688,4.87688,4.87688
1999-06-11,4.89125,4.89125,4.89125,4.89125
1999-06-14,4.88875,4.88875,4.88875,4.88875
1999-06-15,4.885,4.885,4.885,4.885
1999-06-16,4.86,4.86,4.86,4.86
1999-06-17,4.84375,4.84375,4.84375,4.84375
1999-06-18,4.8375,4.8375,4.8375,4.8375
1999-06-21,4.85,4.85,4.85,4.85
1999-06-22,5.045,5.045,5.045,5.045
1999-06-23,5.07375,5.07375,5.07375,5.07375
1999-06-24,5.18219,5.18219,5.18219,5.18219
1999-06-25,5.22625,5.22625,5.22625,5.22625
1999-06-28,5.35,5.35,5.35,5.35
1999-06-29,5.30125,5.30125,5.30125,5.30125
1999-06-30,5.27625,5.27625,5.27625,5.27625
1999-07-01,5.18344,5.18344,5.18344,5.18344
1999-07-02,5.1825,5.1825,5.1825,5.1825
1999-07-05,5.18163,5.18163,5.18163,5.18163
1999-07-06,5.1775,5.1775,5.1775,5.1775
1999-07-07,5.17,5.17,5.17,5.17
1999-07-08,5.17125,5.17125,5.17125,5.17125
1999-07-09,5.17,5.17,5.17,5.17
1999-07-12,5.17,5.17,5.17,5.17
1999-07-13,5.1675,5.1675,5.1675,5.1675
1999-07-14,5.15625,5.15625,5.15625,5.15625
1999-07-15,5.15125,5.15125,5.15125,5.15125
1999-07-16,5.13375,5.13375,5.13375,5.13375
1999-07-19,5.1225,5.1225,5.1225,5.1225
1999-07-20,5.11625,5.11625,5.11625,5.11625
1999-07-21,5.09,5.09,5.09,5.09
1999-07-22,5.1175,5.1175,5.1175,5.1175
1999-07-23,5.1375,5.1375,5.1375,5.1375
1999-07-26,5.1525,5.1525,5.1525,5.1525
1999-07-27,5.16625,5.16625,5.16625,5.16625
1999-07-28,5.17,5.17,5.17,5.17
1999-07-29,5.15375,5.15375,5.15375,5.15375
1999-07-30,5.155,5.155,5.155,5.155
1999-08-02,5.14875,5.14875,5.14875,5.14875
1999-08-03,5.14,5.14,5.14,5.14
1999-08-04,5.135,5.135,5.135,5.135
1999-08-05,5.13875,5.13875,5.13875,5.13875
1999-08-06,5.14703,5.14703,5.14703,5.14703
1999-08-09,5.15703,5.15703,5.15703,5.15703
1999-08-10,5.16875,5.16875,5.16875,5.16875
1999-08-11,5.16328,5.16328,5.16328,5.16328
1999-08-12,5.15953,5.15953,5.15953,5.15953
1999-08-13,5.15828,5.15828,5.15828,5.15828
1999-08-16,5.1675,5.1675,5.1675,5.1675
1999-08-17,5.16578,5.16578,5.16578,5.16578
1999-08-18,5.16375,5.16375,5.16375,5.16375
1999-08-19,5.28391,5.28391,5.28391,5.28391
1999-08-20,5.30906,5.30906,5.30906,5.30906
1999-08-23,5.33875,5.33875,5.33875,5.33875
1999-08-24,5.34375,5.34375,5.34375,5.34375
1999-08-25,5.34563,5.34563,5.34563,5.34563
1999-08-26,5.345,5.345,5.345,5.345
1999-08-27,5.35125,5.35125,5.35125,5.35125
1999-08-31,5.35,5.35,5.35,5.35
1999-09-01,5.35,5.35,5.35,5.35
1999-09-02,5.355,5.355,5.355,5.355
1999-09-03,5.35125,5.35125,5.35125,5.35125
1999-09-06,5.3575,5.3575,5.3575,5.3575
1999-09-07,5.36625,5.36625,5.36625,5.36625
1999-09-08,5.36375,5.36375,5.36375,5.36375
1999-09-09,5.35875,5.35875,5.35875,5.35875
1999-09-10,5.3575,5.3575,5.3575,5.3575
1999-09-13,5.35625,5.35625,5.35625,5.35625
1999-09-14,5.355,5.355,5.355,5.355
1999-09-15,5.3525,5.3525,5.3525,5.3525
1999-09-16,5.35375,5.35375,5.35375,5.35375
1999-09-17,5.34875,5.34875,5.34875,5.34875
1999-09-20,5.34875,5.34875,5.34875,5.34875
1999-09-21,5.34625,5.34625,5.34625,5.34625
1999-09-22,5.37563,5.37563,5.37563,5.37563
1999-09-23,5.38375,5.38375,5.38375,5.38375
1999-09-24,5.3875,5.3875,5.3875,5.3875
1999-09-27,5.39375,5.39375,5.39375,5.39375
1999-09-28,5.4,5.4,5.4,5.4
1999-09-29,5.4,5.4,5.4,5.4
1999-09-30,5.39375,5.39375,5.39375,5.39375
1999-10-01,5.3925,5.3925,5.3925,5.3925
1999-10-04,5.395,5.395,5.395,5.395
1999-10-05,5.39625,5.39625,5.39625,5.39625
1999-10-06,5.37375,5.37375,5.37375,5.37375
1999-10-07,5.365,5.365,5.365,5.365
1999-10-08,5.365,5.365,5.365,5.365
1999-10-11,5.3675,5.3675,5.3675,5.3675
1999-10-12,5.36,5.36,5.36,5.36
1999-10-13,5.36125,5.36125,5.36125,5.36125
1999-10-14,5.3575,5.3575,5.3575,5.3575
1999-10-15,5.36125,5.36125,5.36125,5.36125
1999-10-18,5.36375,5.36375,5.36375,5.36375
1999-10-19,5.3625,5.3625,5.3625,5.3625
1999-10-20,5.35125,5.35125,5.35125,5.35125
1999-10-21,5.36125,5.36125,5.36125,5.36125
1999-10-22,5.36375,5.36375,5.36375,5.36375
1999-10-25,5.35875,5.35875,5.35875,5.35875
1999-10-26,5.36625,5.36625,5.36625,5.36625
1999-10-27,5.36625,5.36625,5.36625,5.36625
1999-10-28,5.36875,5.36875,5.36875,5.36875
1999-10-29,5.36625,5.36625,5.36625,5.36625
1999-11-01,5.3675,5.3675,5.3675,5.3675
1999-11-02,5.36,5.36,5.36,5.36
1999-11-03,5.3425,5.3425,5.3425,5.3425
1999-11-04,5.33375,5.33375,5.33375,5.33375
1999-11-05,5.33625,5.33625,5.33625,5.33625
1999-11-08,5.33125,5.33125,5.33125,5.33125
1999-11-09,5.3375,5.3375,5.3375,5.3375
1999-11-10,5.35,5.35,5.35,5.35
1999-11-11,5.38875,5.38875,5.38875,5.38875
1999-11-12,5.41625,5.41625,5.41625,5.41625
1999-11-15,5.45375,5.45375,5.45375,5.45375
