Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1983-01-11,425.18,427.56,419.22,422.8,17332278
1983-01-12,422.89,431.33,419.82,423.89,19378632
1983-01-13,424.09,426.07,417.63,419.92,13588858
1983-01-14,419.82,424.98,417.33,421.31,15255932
1983-01-17,422.7,428.55,419.92,422.6,15737531
1983-01-18,421.8,424.48,416.34,420.51,13827011
1983-01-19,420.02,421.8,411.77,415.75,14271565
1983-01-20,415.85,421.01,411.58,416.74,14604979
1983-01-21,416.24,417.24,407.21,410.29,13602971
1983-01-24,401.94,406.71,395.29,403.04,16018023
1983-01-25,406.71,411.48,402.84,407.8,14066929
1983-01-26,408.7,411.18,402.44,406.21,13004941
1983-01-27,406.91,416.84,405.32,414.85,15545244
1983-01-28,417.04,421.11,412.07,415.35,15786926
1983-01-31,415.05,420.81,411.97,419.02,11844164
1983-02-01,419.22,422.4,412.97,414.55,14597923
1983-02-02,412.77,418.33,409.59,415.65,13622376
1983-02-03,416.84,423.19,413.66,419.42,13916981
1983-02-04,419.42,427.56,416.34,425.38,15347665
1983-02-07,426.17,432.13,422.3,427.46,15176548
1983-02-08,427.66,429.65,420.51,423.09,13509474
1983-02-09,423.29,425.77,415.95,419.62,14910169
1983-02-10,420.81,428.55,418.92,425.68,16496094
1983-02-11,428.16,430.94,422.5,425.48,15294742
1983-02-14,425.08,430.74,422.1,428.26,12814418
1983-02-15,429.15,432.13,423.49,426.47,15707541
1983-02-16,427.17,430.34,422.8,425.38,14483256
1983-02-17,424.88,428.26,420.31,425.28,13218397
1983-02-18,425.08,429.85,422,427.26,13657658
1983-02-22,428.75,431.33,422.1,424.78,14832548
1983-02-23,424.88,431.33,422.5,429.45,14836076
1983-02-24,432.23,438.98,429.85,436.5,19973134
1983-02-25,439.18,442.16,434.02,436.99,17812112
1983-02-28,436.3,440.67,431.43,435.21,14774333
1983-03-01,436.99,446.03,434.31,442.56,18302532
1983-03-02,443.85,448.91,439.68,445.04,19863760
1983-03-03,446.33,451.89,442.56,447.42,20188354
1983-03-04,447.12,451.1,442.06,448.51,16040956
1983-03-07,448.32,451.79,443.45,447.92,14821964
1983-03-08,447.92,449.21,439.77,441.17,14008714
1983-03-09,439.97,447.02,437.19,445.24,14862538
1983-03-10,446.83,449.51,439.28,441.07,16831272
1983-03-11,440.67,443.65,436.3,440.27,11861805
1983-03-14,440.07,442.16,434.91,438.68,10918011
1983-03-15,438.39,443.45,436.1,441.76,11009745
1983-03-16,441.66,446.83,437.39,440.17,14742579
1983-03-17,439.38,442.65,436.4,439.97,12399855
1983-03-18,440.07,443.95,437.1,440.67,13250151
1983-03-21,439.48,444.84,436.9,442.85,12729742
1983-03-22,443.65,446.73,439.68,442.85,14043996
1983-03-23,442.06,450.5,440.77,447.82,16755417
1983-03-24,449.01,454.07,445.54,450.5,16289694
1983-03-25,450.6,453.48,445.34,448.12,13641781
1983-03-28,447.62,450.3,443.15,445.43,10321746
1983-03-29,445.04,448.12,441.07,443.55,11519569
1983-03-30,444.24,448.81,442.16,447.32,13371874
1983-03-31,450.3,452.88,440.97,442.95,17741548
1983-04-04,441.96,444.94,437.99,442.46,11644820
1983-04-05,443.65,445.93,437.99,439.68,13550048
1983-04-06,438.98,441.17,433.02,437.59,13608263
1983-04-07,438.48,441.86,434.71,439.77,12256963
1983-04-08,440.77,444.44,436.7,442.16,11944717
1983-04-11,443.65,448.41,440.97,445.63,14366826
1983-04-12,447.02,449.61,442.46,446.83,14095155
1983-04-13,447.42,454.57,445.14,451.19,17732728
1983-04-14,451.79,457.85,448.12,455.36,15905121
1983-04-15,455.96,461.22,453.18,458.74,15804567
1983-04-18,458.54,464,455.07,461.52,15622865
1983-04-19,461.12,463.61,455.17,458.54,16090351
1983-04-20,458.74,466.98,456.76,464.6,19447432
1983-04-21,465.29,468.57,460.33,463.51,18729444
1983-04-22,463.51,468.47,459.83,464.1,16277346
1983-04-25,464.8,467.58,457.45,459.24,15903357
1983-04-26,458.24,466.68,455.56,465.79,17155868
1983-04-27,467.78,470.76,460.03,464.1,20841070
1983-04-28,464.6,470.66,461.22,468.07,16654863
1983-04-29,468.97,474.13,464,470.66,18655352
1983-05-02,469.56,470.56,460.63,463.31,15554065
1983-05-03,461.82,466.78,457.15,463.9,15797511
1983-05-04,465.89,474.23,462.22,469.56,17939128
1983-05-05,470.36,478.6,467.48,475.72,19027576
1983-05-06,477.31,485.05,474.53,479.59,22615754
1983-05-09,477.71,482.77,473.93,477.9,16524320
1983-05-10,477.01,482.27,474.63,478.6,18348398
1983-05-11,478,481.08,471.95,475.42,17609240
1983-05-12,476.22,477.8,469.56,473.44,14829020
1983-05-13,474.13,478.8,471.55,475.72,14661430
1983-05-16,471.05,473.34,465.2,469.76,13451258
1983-05-17,469.07,473.34,465.49,470.76,14026355
1983-05-18,472.05,478,467.78,470.95,17602184
1983-05-19,470.06,472.84,464,466.68,14687892
1983-05-20,466.29,469.66,462.32,466.78,12904387
1983-05-23,462.51,470.95,460.03,469.07,14987789
1983-05-24,471.05,480.19,468.17,478.3,19378632
1983-05-25,479.39,484.26,473.64,481.28,21354424
1983-05-26,480.88,484.46,475.72,478.9,16755417
1983-05-27,478,480.59,472.14,474.63,13458315
1983-05-31,472.14,475.52,466.09,469.27,13038459
1983-06-01,468.37,472.94,464.5,469.86,14899584
1983-06-02,472.05,475.72,467.48,473.24,15832793
1983-06-03,473.64,478.6,470.46,475.22,14661430
1983-06-06,475.82,480.68,472.05,477.51,15465860
1983-06-07,477.71,481.18,470.56,472.94,15621101
1983-06-08,471.05,475.42,466.68,469.96,17041200
1983-06-09,470.66,476.51,466.39,473.04,15425286
1983-06-10,474.13,479.79,471.95,476.12,13842888
1983-06-13,478.3,484.16,474.33,481.28,16000382
1983-06-14,482.08,486.94,478.5,482.97,17237016
1983-06-15,482.77,487.54,478.6,486.15,16478453
1983-06-16,489.52,495.38,485.85,490.91,21973622
1983-06-17,490.52,495.68,484.86,489.52,16517263
1983-06-20,489.12,494.68,484.16,488.23,14866066
1983-06-21,487.83,494.19,482.87,491.31,18149056
1983-06-22,491.9,496.17,486.05,490.61,19452724
1983-06-23,490.52,493.1,484.46,488.83,15804567
1983-06-24,488.53,494.79,484.26,491.21,14255688
1983-06-27,492.5,494.68,485.15,488.33,12235794
1983-06-28,488.43,491.81,478.4,480.19,14594395
1983-06-29,479.1,484.76,475.92,481.48,14391523
1983-06-30,482.87,488.73,479.99,485.65,13461843
1983-07-01,486.44,489.72,482.08,487.24,11486051
1983-07-05,482.77,484.46,476.91,480.39,11875917
1983-07-06,481.28,487.14,478.3,485.35,15113040
1983-07-07,483.76,488.33,478.4,481.98,17134698
1983-07-08,482.57,485.25,478.2,480.49,11734790
1983-07-11,482.47,485.85,479.1,482.77,10868617
1983-07-12,482.37,484.06,474.83,476.81,12387506
1983-07-13,476.02,480.39,472.94,477.41,12154645
1983-07-14,478.8,483.56,475.42,479.3,14730230
1983-07-15,478.5,479.89,471.95,474.03,11142052
1983-07-18,472.44,475.52,467.98,472.14,12191691
1983-07-19,473.04,478.1,470.56,474.73,13059628
1983-07-20,480.29,488.03,477.61,486.64,19283372
1983-07-21,487.73,492.5,482.77,488.13,17963824
1983-07-22,487.54,491.51,483.07,487.93,12145825
1983-07-25,485.75,492.3,482.57,489.42,12997885
1983-07-26,489.52,495.88,486.44,493.39,16102700
1983-07-27,494.98,498.26,485.15,487.54,17515744
1983-07-28,486.44,489.62,478.5,480.19,13832304
1983-07-29,477.11,480.68,467.68,472.64,16801284
1983-08-01,470.26,474.93,465.99,470.56,13620612
1983-08-02,470.95,474.83,465.99,468.77,13135484
1983-08-03,469.36,475.72,465,473.34,14178067
1983-08-04,472.44,474.03,459.83,465.99,17794472
1983-08-05,465.89,469.86,462.22,466.58,11969415
1983-08-08,464.9,466.39,456.85,458.84,12606255
1983-08-09,459.14,463.61,454.27,459.73,14363298
1983-08-10,459.14,465.1,455.46,462.91,14624384
1983-08-11,464,467.68,459.93,463.41,12459834
1983-08-12,463.61,468.57,460.63,465.39,12673290
1983-08-15,469.46,474.03,464.5,466.88,14677307
1983-08-16,466.29,469.27,461.52,465.69,12662706
1983-08-17,465.49,472.84,462.81,470.95,15488793
1983-08-18,471.65,474.53,465.1,467.08,14515010
1983-08-19,467.18,470.36,464,467.78,10399366
1983-08-22,471.05,474.93,466.09,470.36,13481248
1983-08-23,469.56,471.65,464.1,466.88,11784184
1983-08-24,465.89,469.76,461.22,463.11,12736798
1983-08-25,463.51,466.98,458.84,463.21,12373394
1983-08-26,462.51,468.87,459.63,467.08,10875673
1983-08-29,464.4,469.27,461.92,467.38,9355019
1983-08-30,468.07,472.54,465.2,468.97,11002688
1983-08-31,468.67,477.41,466.78,475.92,14253924
1983-09-01,475.92,479.59,470.56,475.22,13428325
1983-09-02,475.42,480.78,473.83,478.7,10461110
1983-09-06,483.27,489.52,480.09,487.24,15435870
1983-09-07,487.34,493.2,482.87,489.03,16624873
1983-09-08,488.33,492.4,483.66,489.03,13980488
1983-09-09,489.12,491.9,484.76,487.54,13758212
1983-09-12,493.59,496.57,482.17,484.66,20114262
1983-09-13,483.27,485.75,478.1,481.68,13049044
1983-09-14,481.88,486.05,479.3,483.86,12943198
1983-09-15,484.26,486.54,478.8,480.19,12422788
1983-09-16,479.99,488.53,478.2,485.45,13324243
1983-09-19,486.05,493.39,483.56,489.72,15105984
1983-09-20,492.4,499.25,489.72,495.78,18179044
1983-09-21,495.98,499.15,490.71,493.69,16102700
1983-09-22,493.1,499.75,490.52,497.66,17120586
1983-09-23,498.66,500.64,492.1,495.88,16437879
1983-09-26,497.86,501.64,493.49,497.27,15241819
1983-09-27,494.49,496.08,486.05,489.92,14306847
1983-09-28,489.42,493.2,483.86,488.83,13375402
1983-09-29,489.22,492.5,485.25,487.83,13006705
1983-09-30,487.54,489.32,481.98,485.55,12500409
1983-10-03,482.87,487.93,479.3,485.15,13624140
1983-10-04,486.05,493,483.86,489.03,15924526
1983-10-05,489.52,497.47,486.35,495.68,17942656
1983-10-06,497.27,504.22,494.09,501.73,20864004
1983-10-07,503.23,506.6,499.05,502.83,18281362
1983-10-10,501.83,507.59,498.26,506.01,11828287
1983-10-11,503.92,506.8,497.27,499.55,14026355
1983-10-12,498.26,502.33,493.89,496.97,13341884
1983-10-13,497.47,500.74,493,497.17,11951774
1983-10-14,497.57,501.14,493.59,498.56,12630952
1983-10-17,499.65,506.9,496.77,502.93,13712345
1983-10-18,502.73,505.31,494.79,496.97,16067418
1983-10-19,495.58,499.55,488.83,495.48,19015228
1983-10-20,495.98,501.93,493.49,499.05,15171255
1983-10-21,499.25,504.22,492.2,498.46,16166207
1983-10-24,493,500.94,490.12,499.35,15068937
1983-10-25,500.25,504.32,496.77,499.65,14559113
1983-10-26,499.85,502.83,493,495.48,14036939
1983-10-27,494.19,498.16,490.71,494.88,14036939
1983-10-28,495.08,497.86,487.04,489.52,14320959
1983-10-31,490.02,495.18,486.15,490.71,14017534
1983-11-01,490.71,494.79,485.05,491.9,14899584
1983-11-02,491.61,498.26,489.22,495.18,16795990
1983-11-03,490.32,498.36,490.22,492.4,15056589
1983-11-04,490.91,494.09,486.44,490.42,12715629
1983-11-07,489.62,493.89,485.35,488.33,12242850
1983-11-08,487.44,491.61,484.66,488.63,11449005
1983-11-09,488.43,495.38,486.64,493.79,14659666
1983-11-10,494.29,498.66,490.61,494.49,15652854
1983-11-11,494.19,500.74,492,499.25,13101967
1983-11-14,499.45,505.81,496.87,501.54,15326496
1983-11-15,500.44,503.92,496.27,498.95,13731750
1983-11-16,500.05,504.12,496.37,500.84,14709061
1983-11-17,500.05,504.71,497.07,501.83,14243339
1983-11-18,501.64,505.71,496.27,502.13,15573470
1983-11-21,501.93,509.28,499.65,506.7,17242308
1983-11-22,508.49,514.15,504.12,509.88,20736988
1983-11-23,508.98,512.36,504.22,508.29,19066386
1983-11-25,508.29,511.47,505.41,509.28,10200023
1983-11-28,508.88,510.27,502.53,505.61,13797022
1983-11-29,505.71,513.45,502.33,511.47,17722144
1983-11-30,511.07,514.74,505.01,507.2,21192126
1983-12-01,506.4,510.97,502.83,507.2,18870572
1983-12-02,506.9,510.37,500.74,504.02,16811868
1983-12-05,503.32,507.39,499.05,505.01,15582290
1983-12-06,504.71,508.39,500.84,503.82,15822208
1983-12-07,504.02,510.47,502.13,506.6,18641238
1983-12-08,506.2,509.58,500.84,504.02,17028852
1983-12-09,503.72,505.91,499.05,502.23,17337570
1983-12-12,502.33,506.1,497.76,502.73,13643545
1983-12-13,501.73,506.01,498.36,501.34,16494330
1983-12-14,501.04,503.52,493.49,495.88,15070702
1983-12-15,494.59,496.67,488.73,491.11,15576998
1983-12-16,491.51,496.08,488.63,493.1,14294498
1983-12-19,493.1,498.16,490.71,493.69,13262500
1983-12-20,494.09,497.86,490.22,493.2,14772569
1983-12-21,493.99,500.35,491.81,497.76,19066386
1983-12-22,498.36,501.24,489.42,494.68,18819412
1983-12-23,494.68,497.47,490.22,494.09,11062668
1983-12-27,494.79,499.95,493,498.06,11254954
1983-12-28,497.96,500.84,493.89,498.26,15111276
1983-12-29,499.25,502.93,495.38,498.06,15270045
1983-12-30,497.57,501.83,495.28,499.35,12673290
1984-01-03,499.55,502.13,494.59,496.57,12585085
1984-01-04,495.88,504.22,493.79,503.12,19930796
1984-01-05,506.1,512.86,502.33,508.49,28223828
1984-01-06,508.49,513.35,504.42,510.37,24272244
1984-01-09,509.28,513.65,505.61,509.98,18893506
1984-01-10,510.57,513.65,505.01,507.1,19329238
1984-01-11,505.71,509.98,502.63,507.2,17404606
1984-01-12,506.2,510.47,503.42,506.8,17536912
1984-01-13,508.29,511.47,501.24,504.22,17956768
1984-01-16,502.33,505.41,498.06,501.04,16545489
1984-01-17,501.54,505.41,498.66,503.23,16362022
1984-01-18,504.12,507.3,499.35,502.73,19230448
1984-01-19,502.53,505.91,498.36,501.54,17348154
1984-01-20,500.74,503.03,495.28,498.16,16469632
1984-01-23,496.57,498.76,489.92,492.9,14467380
1984-01-24,492.2,495.88,488.13,492.3,18179044
1984-01-25,493.3,497.66,484.76,486.94,20017236
1984-01-26,487.93,491.11,482.67,485.95,19599144
1984-01-27,485.95,489.03,480.29,485.25,18297240
1984-01-30,486.84,488.63,475.72,479.59,18191394
1984-01-31,479.59,483.86,474.63,480.09,20024292
1984-02-01,480.68,483.17,473.24,477.21,18893506
1984-02-02,476.91,482.17,472.54,478.7,19639720
1984-02-03,479.2,482.47,466.88,469.46,19246324
1984-02-06,464.9,468.77,458.34,462.02,19244560
1984-02-07,461.22,466.29,456.36,463.61,18988766
1984-02-08,464.5,466.29,451.59,453.58,17092360
1984-02-09,451.59,457.95,446.83,452.39,22613990
1984-02-10,452.29,457.65,449.9,453.68,16268525
1984-02-13,453.68,455.07,444.24,448.91,13841124
1984-02-14,450,456.46,447.12,453.48,16194433
1984-02-15,454.67,457.65,448.41,450.6,16736011
1984-02-16,450,453.78,444.44,450.1,14421513
1984-02-17,449.21,452.98,443.65,446.73,13513002
1984-02-21,446.77,449.12,440.77,443.12,12682111
1984-02-22,441.96,446.43,438.29,441.66,15891008
1984-02-23,441.27,444.84,433.02,440.97,17679804
1984-02-24,443.15,454.07,441.76,452.78,18103188
1984-02-27,453.68,462.22,449.7,459.14,17489282
1984-02-28,457.65,458.94,448.12,451.39,16055069
1984-02-29,452.09,457.45,446.92,451.79,16372607
1984-03-01,450.8,457.15,448.12,454.37,14467380
1984-03-02,457.45,463.11,454.67,458.64,19099904
1984-03-05,457.95,459.83,452.19,455.36,12325763
1984-03-06,454.47,457.65,448.81,450.6,14746107
1984-03-07,448.12,450.4,441.46,445.93,15891008
1984-03-08,445.24,451.49,442.85,447.62,14223934
1984-03-09,446.63,448.51,441.66,444.44,12907916
1984-03-12,445.63,452.98,442.75,451,14901348
1984-03-13,452.88,459.24,449.61,453.38,18099660
1984-03-14,452.88,457.45,450.1,454.17,13627668
1984-03-15,453.88,458.94,451.39,454.97,14028119
1984-03-16,463.8,467.18,456.85,460.23,20816374
1984-03-19,456.16,458.34,451.79,455.36,11300821
1984-03-20,455.76,461.02,453.18,457.95,15252404
1984-03-21,458.14,461.42,454.47,457.15,15377655
1984-03-22,455.96,457.45,449.01,451.69,15407645
1984-03-23,451.1,453.48,445.34,449.51,14070457
1984-03-26,448.91,451.99,445.63,448.51,12184635
1984-03-27,449.11,452.19,445.34,448.71,12996121
1984-03-28,448.91,457.25,447.22,455.96,18500110
1984-03-29,456.56,460.03,452.68,455.27,14372118
1984-03-30,453.78,456.66,450.1,453.48,12629188
1984-04-02,454.47,457.35,446.63,449.9,15114804
1984-04-03,449.31,452.39,444.54,448.02,15520547
1984-04-04,447.82,451.59,443.95,447.32,16381427
1984-04-05,448.61,450.6,437.19,438.68,17949712
1984-04-06,438.29,442.06,433.42,439.08,15280629
1984-04-11,445.4,447.7,440.3,442.4,14162190
1984-04-12,443.8,453,438.2,451.6,16993570
1984-04-13,451.8,456.7,446.8,449.4,17573958
1984-04-16,447.9,454.1,444.7,452.7,13031403
1984-04-17,453.8,458.4,450.9,454.8,17314636
1984-04-18,454.5,456.8,449.4,452.3,15001902
1984-04-19,451.3,454.8,447.7,452.8,13382458
1984-04-23,452.6,455.4,448.1,449.7,12892039
1984-04-24,450,455.9,446.3,452.7,15358250
1984-04-25,451.4,455.2,448.3,451.8,14733759
1984-04-26,453.1,458.4,450.8,455.9,17288174
1984-04-27,455.2,458.4,451.2,453.9,15617572
1984-04-30,453.3,457.2,450,453.9,12832059
1984-05-01,454,462.9,452.6,460.5,19502120
1984-05-02,461,463.2,460.5,463.2,18889976
1984-05-03,463.2,465.8,458.2,461.5,16213838
1984-05-04,460.6,463.6,453.1,456,17390492
1984-05-07,455.3,458.9,452.5,456.8,12835588
1984-05-08,456.67,462.97,454.21,461.04,14396816
1984-05-09,461.2,464.6,454.9,458.8,17745076
1984-05-10,459.6,462.8,454.7,458.3,17960296
1984-05-11,456.4,458.6,449.3,454.2,14603215
1984-05-14,452.6,455.3,448.5,451.8,11449005
1984-05-15,451.5,452.4,450.2,451.1,15568178
1984-05-16,452.6,454.7,448.9,451.2,15737531
1984-05-17,448.8,451.6,442.1,444.9,15931582
1984-05-18,443.5,446.5,437.4,441.2,14336836
1984-05-21,440.9,443,435.4,437.5,12944962
1984-05-22,434.7,439.2,430.4,435.2,15529367
1984-05-23,435.2,438.5,431.5,433.7,14587338
1984-05-24,431.7,434.8,426.2,429.1,17471640
1984-05-25,429.9,433,426.1,430.3,13793494
1984-05-29,429.3,432.5,424.4,427.2,12182871
1984-05-30,425.2,434.4,420.8,434.4,18639474
1984-05-31,429,433.7,425.7,430.3,14446210
1984-06-01,433.4,439.9,430.9,438.3,16942412
1984-06-04,441.8,446.5,438.6,442,17065898
1984-06-05,438.9,443.4,435.6,438.7,14966620
1984-06-06,438.9,446,436.1,442.5,14719646
1984-06-07,440.2,443.8,437.6,440.2,14486785
1984-06-08,439.8,442.5,436.7,439.8,11967651
1984-06-11,437.4,439.7,432.3,433.6,12181107
1984-06-12,431.5,434.8,427.2,431.1,14934866
1984-06-13,432.1,435,428.4,431.5,11909435
1984-06-14,429.5,433.2,424.1,427.7,13957555
1984-06-15,426.5,430.9,422.1,423.9,15075994
1984-06-18,424.7,433.6,421.3,431.7,16741304
1984-06-19,433.6,437.1,422.9,434.1,17288174
1984-06-20,430.8,441.1,427,439.5,17480462
1984-06-21,440.1,444.1,433.6,438.3,21765458
1984-06-22,437.2,442.7,434.9,439.2,17358738
1984-06-25,439.3,443.3,436.5,439.6,12851464
1984-06-26,437.9,440.8,434.3,436.6,14571461
1984-06-27,437.4,439.3,431,433.6,13830540
1984-06-28,434.7,439.5,431.6,437.1,13699996
1984-06-29,440.5,443.3,435.7,439.3,16012731
1984-07-02,438.3,441.5,434.6,438.4,12212860
1984-07-03,438.5,442.7,435.8,441,12341640
1984-07-05,440.9,443.1,436.5,438,11660697
1984-07-06,436.4,439.8,433.2,437.9,11616595
1984-07-09,436.6,442.7,433.1,440.3,13200756
1984-07-10,439.4,442.6,435.5,438.2,13056100
1984-07-11,437.1,439.1,431.1,432.4,15795746
1984-07-12,433.6,435.8,427.6,430.9,15180076
1984-07-13,432.5,435.5,429.2,432.2,13315423
1984-07-16,432.2,435.8,427.7,433.8,12952018
1984-07-17,434.5,438.4,430.9,435.5,14622620
1984-07-18,434.2,437.3,430.1,432.5,13520058
1984-07-19,430.1,433.6,426.3,428.4,15035420
1984-07-20,429,430.7,422.8,426.4,13952263
1984-07-23,422.6,427.5,418.8,424.5,13758212
1984-07-24,424.7,427.7,419.8,421.4,13119608
1984-07-25,420.8,427.8,417.1,423.7,15968628
1984-07-26,425.4,431.7,422.8,429.2,15949223
1984-07-27,430.5,437,427.5,433.2,17879148
1984-07-30,434.5,436.6,429.1,432.1,12759731
1984-07-31,433.5,437.8,429.5,434.3,15331788
1984-08-01,438.5,444.6,434.8,442.3,22492268
1984-08-02,447.4,459.1,443.9,457.3,30483638
1984-08-03,466.7,474.8,459.4,468.5,41720952
1984-08-06,477.5,481.1,464.3,469.4,35811220
1984-08-07,467,473.7,460.8,468.4,22562832
1984-08-08,469.9,471.4,460.6,463.3,21380886
1984-08-09,464.2,475.9,460.3,473,23127344
1984-08-10,480.2,485.3,469.8,471.8,30166100
1984-08-13,470.3,475,466,472.6,13752919
1984-08-14,473.1,476.6,468.1,470.4,14372118
1984-08-15,469.8,472.8,463.7,465.4,16208546
1984-08-16,467.5,472.4,464.1,468.4,16513735
1984-08-17,469.1,472.8,466,469.3,12613311
1984-08-20,468.1,472.5,465.1,470,13310130
1984-08-21,473.5,482.8,470.1,479.6,22598114
1984-08-22,481.8,484.9,474.7,477.3,20463554
1984-08-23,476.7,480.7,472.9,476.6,14664959
1984-08-24,477,479.7,473.7,477,12285189
1984-08-27,473.5,476.7,470.4,473.8,10171797
1984-08-28,473.2,477.5,470.9,475.7,12447486
1984-08-29,476.6,480,472,474.2,15993326
1984-08-30,473.7,476.2,470.3,472.9,12496880
1984-08-31,472.2,475,469.4,474,10136515
1984-09-04,470.2,472.9,466.1,468.3,10956822
1984-09-05,466.6,470.1,463.4,466.6,12216389
1984-09-06,468.5,473.6,466.1,470.3,16215602
1984-09-07,466.7,473.4,464,466.7,14837840
1984-09-10,463.3,469.4,460.6,465.3,13126664
1984-09-11,469.3,472.5,463.8,465.2,17870328
1984-09-12,465.2,469.2,462.2,466.5,13756447
1984-09-13,467.2,478.5,464.8,476.8,19493298
1984-09-14,481.1,484.9,475.9,480.2,24238726
1984-09-17,480.6,483.6,475.5,479.7,15663439
1984-09-18,479.1,481.8,474.3,476.5,18999352
1984-09-19,475.3,482.5,470.5,474.1,21151552
1984-09-20,475.3,478.9,470.6,476.2,16235007
1984-09-21,477,481.6,468.5,471.2,21275040
1984-09-24,472.3,475.8,468,471,13474192
1984-09-25,470.3,475.6,466.2,471.4,15215358
1984-09-26,472.2,477.5,468.9,473.6,17676276
1984-09-27,476.5,479.5,473.5,476.4,15679316
1984-09-28,475.6,478.1,471,474,13927565
1984-10-01,470.8,476.2,469.5,472.2,12989064
1984-10-02,474.3,475.7,467.5,469.1,15763993
1984-10-03,466.4,471.1,463.1,466.5,16300279
1984-10-04,467.3,470.8,465.1,467.7,13530643
1984-10-05,467,471.9,464.1,467.4,14633205
1984-10-08,465.5,467.9,463,466.1,8178365
1984-10-09,466.8,467,462.6,464,13555340
1984-10-10,463.3,467.2,458.5,465.1,16630165
1984-10-11,464.9,470.1,462.5,467.5,15351193
1984-10-12,469.5,473.9,466.2,471.1,16263233
1984-10-15,472,477.8,469,474.8,15451747
1984-10-16,475.6,478.5,471,473.6,14629677
1984-10-17,474,479.4,470,475,17595128
1984-10-18,475.9,488.3,472.2,487.5,26373286
